seed,epoch,avg_loss,accuracy,time_elapsed,experiment_base_name,experiment_num_seeds,experiment_output_dir,experiment_name,data_task,data_params,model_name,model_params,optimizer_name,optimizer_params,training_epochs,training_batch_size,training_grad_clip
1,14,4.684752374887466,0.0135,1.651551,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,15,4.666472092270851,0.012,1.76993,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,16,4.654621854424477,0.016,1.889233,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,17,4.64180925488472,0.015,2.008809,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,18,4.6382125467062,0.0155,2.127568,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,19,4.623540922999382,0.0165,2.244682,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,20,4.620656803250313,0.0165,2.3612,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,21,4.6142453998327255,0.0175,2.478982,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,22,4.609358116984367,0.017,2.595114,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,23,4.603266790509224,0.018,2.711478,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,24,4.5971198081970215,0.0175,2.826622,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,25,4.597373187541962,0.0185,2.942524,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,26,4.58838564157486,0.0195,3.058899,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,27,4.5872063636779785,0.0185,3.175904,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,28,4.5828538835048676,0.018,3.29128,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,29,4.576281934976578,0.019,3.406714,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,30,4.575803056359291,0.019,3.52298,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,31,4.574475392699242,0.0185,3.638707,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,32,4.569237560033798,0.0185,3.754161,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,33,4.566947668790817,0.018,3.86906,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,34,4.566884160041809,0.021,3.985379,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,35,4.562291249632835,0.019,4.10109,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,36,4.562735766172409,0.019,4.216968,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,37,4.562920555472374,0.0185,4.334264,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,38,4.558935046195984,0.0185,4.4517,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,39,4.560110494494438,0.018,4.568795,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,40,4.560453161597252,0.0175,4.685606,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,41,4.556488752365112,0.0195,4.802089,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,42,4.5549783408641815,0.0185,4.918838,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,43,4.5528775453567505,0.019,5.03533,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,44,4.553713098168373,0.016,5.152333,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,45,4.551070600748062,0.0195,5.271349,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,46,4.551878437399864,0.019,5.390709,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,47,4.551045790314674,0.018,5.507571,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,48,4.550090402364731,0.0175,5.623737,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,49,4.547914445400238,0.019,5.740039,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
1,50,4.547659665346146,0.018,5.857099,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
2,1,5.393229246139526,0.009,0.117639,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
2,2,5.186551138758659,0.009,0.234257,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
2,3,5.045673713088036,0.0095,0.35183,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
2,4,4.934272021055222,0.009,0.467558,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
2,5,4.861261278390884,0.012,0.582188,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
2,6,4.815403953194618,0.0125,0.696274,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
2,7,4.773762196302414,0.0125,0.810032,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
2,8,4.735489293932915,0.0105,0.923742,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
2,9,4.711469739675522,0.011,1.037309,supervised_ablations,3,results/,supervised_ablations_initial_value-1e-4_name-ConstantScheduler,modular_addition,"{'p': 97, 'n_samples': 2000}",MLP,"{'input_dim': 2, 'hidden_dim': 128, 'output_dim': 97, 'num_layers': 4}",BelOpt,"{'eta_scheduler': {'name': 'CosineDecayScheduler', 'params': {'initial_value': '1e-3', 'max_steps': 3130}}, 'gamma_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}, 'beta_scheduler': {'name': 'ConstantScheduler', 'params': {'initial_value': '1e-4'}}}",50,64,1.0
